Date,Open,High,Low,Close,Volume,Adj Close
2014-10-01,94.37,95.08,94.01,94.19,5334600,94.19
2014-09-30,96.23,96.36,94.34,94.81,10012300,94.81
2014-09-29,94.26,97.30,93.98,96.22,16455900,96.22
2014-09-26,94.05,94.88,94.02,94.70,3454400,94.70
2014-09-25,94.94,95.31,94.06,94.16,4569100,94.16
2014-09-24,93.70,95.32,93.66,95.00,7770100,95.00
2014-09-23,93.70,94.15,93.44,93.51,4702700,93.51
2014-09-22,94.12,94.47,93.82,93.93,4765300,93.93
2014-09-19,93.95,94.93,93.80,94.36,9027300,94.36
2014-09-18,93.43,93.90,93.26,93.48,5488900,93.48
2014-09-17,93.68,93.83,93.18,93.53,5738600,93.53
2014-09-16,93.27,94.11,93.25,93.75,5826200,93.75
2014-09-15,93.26,93.91,93.25,93.47,6255000,93.47
2014-09-12,92.94,93.84,92.82,93.34,8033100,93.34
2014-09-11,92.94,93.29,92.42,92.96,5960100,92.96
2014-09-10,90.84,93.06,90.53,93.00,12031400,93.00
2014-09-09,92.60,92.70,90.96,91.09,9795200,91.09
2014-09-08,92.80,92.82,92.20,92.50,5251900,92.50
2014-09-05,93.10,93.12,92.80,93.07,4004600,93.07
2014-09-04,93.02,93.23,92.80,93.01,4849800,93.01
2014-09-03,93.27,93.49,93.04,93.14,4855300,93.14
2014-09-02,93.24,93.70,92.69,92.80,6727100,92.80
2014-08-29,94.20,94.20,93.51,93.72,4635100,93.72
2014-08-28,93.65,94.76,93.51,94.14,5492400,94.14
2014-08-27,94.23,94.68,93.60,94.65,9027300,93.84
2014-08-26,94.39,94.79,94.05,94.11,6392400,93.30
2014-08-25,94.85,95.37,94.41,94.44,4614300,93.63
2014-08-22,94.53,94.86,94.27,94.45,3586900,93.64
2014-08-21,94.31,94.76,94.24,94.53,5981600,93.72
2014-08-20,94.45,94.66,94.00,94.19,4150400,93.38
2014-08-19,94.60,94.75,94.26,94.45,3331700,93.64
2014-08-18,94.15,94.74,93.93,94.25,4398800,93.44
2014-08-15,94.07,94.47,93.41,93.79,4281300,92.99
2014-08-14,93.65,93.89,93.26,93.66,5644500,92.86
2014-08-13,93.75,94.32,93.55,93.96,3599900,93.16
2014-08-12,93.43,93.65,93.15,93.56,3235900,92.76
2014-08-11,93.73,93.92,93.46,93.53,4288400,92.73
2014-08-08,93.07,93.84,92.92,93.55,6505900,92.75
2014-08-07,93.82,94.00,93.24,93.31,3261100,92.51
2014-08-06,93.39,93.95,93.36,93.47,3728000,92.67
2014-08-05,94.00,94.30,93.35,93.43,5494800,92.63
2014-08-04,94.30,94.35,93.52,94.31,7652700,93.50
2014-08-01,94.30,94.73,94.20,94.30,4576400,93.49
2014-07-31,95.22,95.36,94.56,94.56,6826000,93.75
2014-07-30,96.19,96.34,95.57,95.95,6049800,95.13
2014-07-29,95.89,96.42,95.71,95.82,6712700,95.00
2014-07-28,95.50,95.97,95.39,95.78,4863100,94.96
2014-07-25,95.36,95.85,95.32,95.72,4992500,94.90
2014-07-24,95.48,95.62,95.27,95.35,7781700,94.53
2014-07-23,95.51,95.82,94.82,95.35,9483200,94.53
2014-07-22,95.39,96.85,95.10,96.27,12398100,95.45
2014-07-21,98.52,98.63,97.55,97.55,6510600,96.72
2014-07-18,98.64,99.09,98.13,98.99,4044900,98.14
2014-07-17,98.96,99.09,98.35,98.37,4099100,97.53
2014-07-16,99.65,99.80,98.76,99.27,7128700,98.42
2014-07-15,100.32,100.37,99.86,100.30,3787000,99.44
2014-07-14,100.69,100.73,100.30,100.47,4159900,99.61
2014-07-11,100.66,100.81,100.03,100.37,2812500,99.51
2014-07-10,100.22,101.05,100.16,100.58,3274900,99.72
2014-07-09,100.30,101.25,100.26,101.07,5604900,100.21
2014-07-08,99.79,100.57,99.73,100.09,3115100,99.23
2014-07-07,100.75,100.75,99.82,100.17,3951700,99.31
2014-07-03,101.32,101.32,100.74,100.98,2295800,100.12
2014-07-02,101.02,101.08,100.35,100.53,3216700,99.67
2014-07-01,100.43,101.36,100.24,101.00,3787700,100.14
2014-06-30,101.27,101.48,100.50,100.74,4265700,99.88
2014-06-27,101.25,101.67,101.15,101.46,2785500,100.59
2014-06-26,101.61,101.89,101.07,101.51,2783200,100.64
2014-06-25,101.09,101.90,101.03,101.61,3662000,100.74
2014-06-24,101.84,102.18,101.41,101.47,4586400,100.60
2014-06-23,101.64,101.99,101.51,101.91,2919000,101.04
2014-06-20,102.20,102.30,101.66,101.92,5418100,101.05
2014-06-19,101.04,102.03,101.04,101.91,3372200,101.04
2014-06-18,101.74,101.79,100.91,101.35,5441200,100.48
2014-06-17,100.91,101.84,100.82,101.27,6479700,100.40
2014-06-16,100.42,101.17,100.24,101.10,4038600,100.23
2014-06-13,99.41,100.59,99.41,100.49,4014600,99.63
2014-06-12,100.41,101.01,99.54,99.76,5609100,98.91
2014-06-11,100.74,100.96,100.33,100.42,6606100,99.56
2014-06-10,101.61,101.61,100.68,100.88,5961200,100.02
2014-06-09,101.59,102.00,101.18,101.38,3802600,100.51
2014-06-06,102.41,102.62,101.78,101.96,2955500,101.09
2014-06-05,102.34,102.60,101.75,102.45,2407800,101.57
2014-06-04,101.36,102.47,101.27,102.44,3589200,101.56
2014-06-03,101.64,102.00,101.41,101.45,3363500,100.58
2014-06-02,101.39,102.50,101.32,102.03,3001400,101.16
2014-05-30,101.25,101.46,100.71,101.43,4232800,100.56
2014-05-29,101.27,101.49,100.87,101.34,4123700,100.47
2014-05-28,101.84,102.04,100.87,101.30,8930700,99.63
2014-05-27,102.20,102.90,102.07,102.36,5093200,100.67
2014-05-23,102.52,102.85,101.77,102.00,4174300,100.32
2014-05-22,102.65,102.98,102.23,102.45,3376000,100.76
2014-05-21,101.71,102.58,101.55,102.56,2735600,100.87
2014-05-20,102.05,102.44,101.44,101.53,3123700,99.86
